ID,Collection,ENS,Minting Date,Tx Count,Power
6945643,0x9addd91874b08f6856bf6b4a2263665d2bc0d933,,Fri Dec 22 2023 09:31:55 GMT+0100 (Central European Standard Time),1,12
6945642,0xd06d9c4e5fe6ee578e4ee5e539ecb8b3453df029,clacla.eth,Fri Dec 22 2023 09:30:35 GMT+0100 (Central European Standard Time),1,23
6945640,0xb6647e02ae6dd74137cb80b1c24333852e4af890,lanski.eth,Fri Dec 22 2023 09:25:50 GMT+0100 (Central European Standard Time),1,33
6945638,0xa4d506434445bb7303ea34a07bc38484cdc64a95,moenick.eth,Fri Dec 22 2023 09:23:15 GMT+0100 (Central European Standard Time),1,9
6945637,0x067734bb56f0f3913e470ea71852c7f92dda0d1c,,Fri Dec 22 2023 09:15:55 GMT+0100 (Central European Standard Time),1,2
6945636,0x4886e6b8cf744fc2a24a548a11892e12734a66d3,,Fri Dec 22 2023 09:12:35 GMT+0100 (Central European Standard Time),1,14
6945633,0x69ddb6f5bd2d92c397db173b98ff6deef204a3bb,,Fri Dec 22 2023 09:02:55 GMT+0100 (Central European Standard Time),1,5
6945632,0x0345fa5dc69c9ca90a441215e2fa8a0b36469286,legazpi.eth,Fri Dec 22 2023 09:02:35 GMT+0100 (Central European Standard Time),1,18
6945625,0xeca9ae8c2083ddb42b0bc55ae103b078af947de3,krlosmata.eth,Fri Dec 22 2023 08:54:45 GMT+0100 (Central European Standard Time),1,49
6945622,0xf49eda128765a3db7e85a5724a5b69e0a797ea00,bgbrthrs.eth,Fri Dec 22 2023 08:47:20 GMT+0100 (Central European Standard Time),1,5
6945620,0xe2dc27f386e713cd0f277151250811b401f30cb2,,Fri Dec 22 2023 08:47:05 GMT+0100 (Central European Standard Time),1,1
6945617,0xcfe05ea481d6df909ce66c8902df5d0371738e3a,lucadidomenico.eth,Fri Dec 22 2023 08:45:50 GMT+0100 (Central European Standard Time),1,4
6945603,0xea2c4889a4bbe52ecacd19eb64a747eaa9505e2e,,Fri Dec 22 2023 08:28:25 GMT+0100 (Central European Standard Time),1,5
6945600,0x6c994eef6fdbee8bcff9016b7ce3a53b489ad155,,Fri Dec 22 2023 08:24:20 GMT+0100 (Central European Standard Time),1,43
6945597,0x5dc29815e46dfb5eab5c57606f8e2a5fbbdb454e,,Fri Dec 22 2023 08:18:15 GMT+0100 (Central European Standard Time),1,8
6945596,0xbdac3faedb508f26c7e81c099e0d646eb96c5b39,rafalleszko.eth,Fri Dec 22 2023 08:18:10 GMT+0100 (Central European Standard Time),1,7
6945594,0x75e1b6f3bf15a1dadd1ae90020c360e1e8c20ee5,,Fri Dec 22 2023 08:16:30 GMT+0100 (Central European Standard Time),1,1
6945593,0x3f993093c3917fe7a117f37cfd008775249f59c8,gosuto.eth,Fri Dec 22 2023 08:14:35 GMT+0100 (Central European Standard Time),1,35
6945591,0xfa398d672936dcf428116f687244034961545d91,billyrennekamp.eth,Fri Dec 22 2023 08:12:45 GMT+0100 (Central European Standard Time),1,14
6945585,0x8f22722cb79c4b0420f8a700e735d66f191657f0,,Fri Dec 22 2023 08:00:30 GMT+0100 (Central European Standard Time),1,2
6945576,0xfc27f7e579aa5e576b5f3567996c4f41e5ae8e86,,Fri Dec 22 2023 07:48:00 GMT+0100 (Central European Standard Time),1,16
6945575,0xe7ddd0bb77de97d98be39e8c8a3973c7c9308e4e,mattiaa.eth,Fri Dec 22 2023 07:45:40 GMT+0100 (Central European Standard Time),1,19
6945572,0x9088e50ce6d622d17ba6c24f5a16d5d43dcbd27f,nodepro.eth,Fri Dec 22 2023 07:38:10 GMT+0100 (Central European Standard Time),1,8
6945570,0xf35bb15d8e1e0abcc3b49b0ae6ab6939607b72a0,,Fri Dec 22 2023 07:36:20 GMT+0100 (Central European Standard Time),1,2
6945569,0x895c5a67168ab29d5e8e96a55f933ad7c948c612,simonedamico.eth,Fri Dec 22 2023 07:34:10 GMT+0100 (Central European Standard Time),1,45
6945568,0x0f08cc0e2e3ba303ee152326a1fa677d7ca30b4c,,Fri Dec 22 2023 07:32:40 GMT+0100 (Central European Standard Time),1,2
6945567,0xa07edbcf7dd7706a201b3566e5919317d3d01475,,Fri Dec 22 2023 07:31:15 GMT+0100 (Central European Standard Time),1,12
6945557,0x2b749d044e42cf7974a3d7dac16b39b5d88fe0ce,jwelry.eth,Fri Dec 22 2023 07:01:50 GMT+0100 (Central European Standard Time),1,7
6945553,0xb82e5804935b4ee8cc7c0bd3f2a1d3aba85d0c48,,Fri Dec 22 2023 06:53:20 GMT+0100 (Central European Standard Time),1,2
6945552,0x2af4e4906c61166a8d862430f58c7a68ba62ab45,,Fri Dec 22 2023 06:53:10 GMT+0100 (Central European Standard Time),1,1
6945550,0x1fc39dbb829983c075bc5c4d72eeb3487c6775e8,,Fri Dec 22 2023 06:46:25 GMT+0100 (Central European Standard Time),1,12
6945542,0x934d46ae4ae4b131bfa095ca971a8cbcd3b30ea8,,Fri Dec 22 2023 06:26:05 GMT+0100 (Central European Standard Time),1,3
6945541,0xe5ef2f3d72334372c8991f4f343744957cfc0198,mhchia.eth,Fri Dec 22 2023 06:23:20 GMT+0100 (Central European Standard Time),1,6
6945539,0x797ef74d45daaebd7ad0567e4b1bb5a03f51b31d,aviral10x.eth,Fri Dec 22 2023 06:13:10 GMT+0100 (Central European Standard Time),1,37
6945538,0x9ee5e7e63335da346fb8a7b3557131b86d7ae5c2,duongtd.eth,Fri Dec 22 2023 06:06:25 GMT+0100 (Central European Standard Time),1,3
6945531,0x955866ee0bd3b8b0be4d4ea306670f34b90ef3ed,nic.ethkl.eth,Fri Dec 22 2023 05:56:45 GMT+0100 (Central European Standard Time),1,19
6945526,0x99062ceda2362ce6d05ae40d4e2c991a921c8a48,exwhyzee.eth,Fri Dec 22 2023 05:37:35 GMT+0100 (Central European Standard Time),1,16
6945525,0x41a2504348072d4d706b15770b9a3fd0dd6f570a,gink.eth,Fri Dec 22 2023 05:37:30 GMT+0100 (Central European Standard Time),1,4
6945522,0x9e267749e478ed528b4a1f40bd600da5510258dc,,Fri Dec 22 2023 05:30:10 GMT+0100 (Central European Standard Time),1,35
6945519,0x256388bd323f272b987e6e15edeb54eafcd60da5,,Fri Dec 22 2023 05:20:45 GMT+0100 (Central European Standard Time),1,13
6945506,0xb89c33be71c2aad77d6712b1ad47274ad9fb7dcb,joymun.eth,Fri Dec 22 2023 04:36:35 GMT+0100 (Central European Standard Time),1,33
6945498,0x8b195b4034253a6bf6543bcb339cc4d03bba2541,forestfang.eth,Fri Dec 22 2023 04:19:45 GMT+0100 (Central European Standard Time),1,91
6945488,0xa6518d134ba5c2f10a70a7f3a6954851e5148c01,,Fri Dec 22 2023 04:02:05 GMT+0100 (Central European Standard Time),1,7
6945486,0x6f73ea756bd57d3adcafb73a4f5fcd750ec1c387,rafig.eth,Fri Dec 22 2023 03:47:35 GMT+0100 (Central European Standard Time),1,9
6945484,0x7e3bfdcd44e5653c5c7f7ea4baa88a8770ff3918,,Fri Dec 22 2023 03:45:35 GMT+0100 (Central European Standard Time),1,5
6945481,0xf9721228081edfcaeb68ca1f6c9e945f925e0c87,zkoin.eth,Fri Dec 22 2023 03:41:45 GMT+0100 (Central European Standard Time),1,74
6945479,0xcdf4f278c469fd3961707d6b4d54b8f244ea5d9e,yamapyblack.eth,Fri Dec 22 2023 03:20:00 GMT+0100 (Central European Standard Time),1,14
6945478,0xfc910402a530f82755bf3ea467825448406719b3,nooma42.eth,Fri Dec 22 2023 03:17:25 GMT+0100 (Central European Standard Time),1,4
6945457,0xe11eb5da2348e69cab8d8ce589b107f10f31a3da,,Fri Dec 22 2023 02:59:35 GMT+0100 (Central European Standard Time),1,11
6945453,0x39245c3e56919b4d2dc78fc6dcfe3108cc605d3e,,Fri Dec 22 2023 02:56:20 GMT+0100 (Central European Standard Time),1,8
6945424,0x01ba23e98a97fa5c3983ed335b383bbb00ca5392,,Fri Dec 22 2023 02:13:45 GMT+0100 (Central European Standard Time),1,1
6945420,0x62763a0d45eb16efe2b9f2f30743be0e6ec3a207,drcathieso.eth,Fri Dec 22 2023 02:11:35 GMT+0100 (Central European Standard Time),1,114
6945411,0xf8545208686dc78ec6428c70ee3bc6c600f3a613,,Fri Dec 22 2023 02:06:35 GMT+0100 (Central European Standard Time),1,3
6945409,0x42b0765b70af2b6910f6281b3dc0c34a9cdbb65c,,Fri Dec 22 2023 02:06:15 GMT+0100 (Central European Standard Time),1,1
6945402,0xdd0ff44dac9b001b60e21a96991a31cdfc43510b,cwkang.eth,Fri Dec 22 2023 02:01:00 GMT+0100 (Central European Standard Time),1,52
6945390,0xc81082690edc8cde6d83a7549aa6a74534305372,atticknight.eth,Fri Dec 22 2023 01:41:25 GMT+0100 (Central European Standard Time),1,17
6945389,0x57c818ed0e68a0b60abd1aebacb6814aa184198c,orpheuslummis.eth,Fri Dec 22 2023 01:40:40 GMT+0100 (Central European Standard Time),1,12
6945388,0x60e28c6ffd0f93eefe4eac4610dc1f8a402c9ae8,tobsch.eth,Fri Dec 22 2023 01:39:25 GMT+0100 (Central European Standard Time),1,39
6945383,0x6902e5caf41158d3ed516cbd6d2807bb63863f42,camelliayang.eth,Fri Dec 22 2023 01:35:50 GMT+0100 (Central European Standard Time),1,22
6945360,0x631944aab06b736460bfa4b8248428321f72a6b5,,Fri Dec 22 2023 01:29:15 GMT+0100 (Central European Standard Time),1,125
6945349,0x2e70f8a381efd5142474e8ce61fa3d05d3ce0576,ministryofmemes.eth,Fri Dec 22 2023 01:15:35 GMT+0100 (Central European Standard Time),1,36
6945342,0xae059b2bc5397ebfbf523873545edcae340bee5a,alexkeating.eth,Fri Dec 22 2023 01:07:55 GMT+0100 (Central European Standard Time),1,87
6945321,0x5e8e0b01a8baa5fdc9de60877c967e6103716ba0,,Fri Dec 22 2023 00:45:40 GMT+0100 (Central European Standard Time),1,4
6945320,0x9bb77d01a9b12e04e9db99ec2dd5f564be0265a1,fftod.eth,Fri Dec 22 2023 00:45:05 GMT+0100 (Central European Standard Time),1,36
6945318,0x7a86df14adba1ef38aa12e5727c7ac20bf7d70ad,12x35.eth,Fri Dec 22 2023 00:39:00 GMT+0100 (Central European Standard Time),1,26
6945317,0xbb2b40fcfb30422dc69a5b1fb695af6b15c768e8,karolhuertas.eth,Fri Dec 22 2023 00:38:50 GMT+0100 (Central European Standard Time),1,93
6945309,0x000c9858250da860fff404c5e8a8d7c7cd64e8af,nisedo.eth,Fri Dec 22 2023 00:30:25 GMT+0100 (Central European Standard Time),1,19
6945307,0x4c7b8d019928a3f751bc63a51bd34295d237025a,apeaircreative.eth,Fri Dec 22 2023 00:27:25 GMT+0100 (Central European Standard Time),1,15
6945290,0xfa731c3f64bf97f528292b137faf0abb14da3b42,greywizard.eth,Fri Dec 22 2023 00:11:30 GMT+0100 (Central European Standard Time),1,952
6945265,0x48008aa5b9ca70eefe7d1348bb2b7c3094426aa6,,Thu Dec 21 2023 23:52:30 GMT+0100 (Central European Standard Time),1,5
6945257,0x74b0d3ca2709cb51738c179d66c4b70f3bb18778,0xemin.eth,Thu Dec 21 2023 23:46:15 GMT+0100 (Central European Standard Time),1,11
6945254,0xc5cd017ce8efd2fefedf114350657394531477ae,gubsheep.eth,Thu Dec 21 2023 23:33:05 GMT+0100 (Central European Standard Time),1,1
6945252,0xd6c23e2c0e19dfdf8638b076f1d076f7b29b74e1,billyjitsu.xyz,Thu Dec 21 2023 23:25:40 GMT+0100 (Central European Standard Time),1,49
6945251,0xd71fac9368ac952f8b4cc0c090351d723b453dfd,dotrego.eth,Thu Dec 21 2023 23:24:10 GMT+0100 (Central European Standard Time),1,48
6945226,0x9ccca0a968a9bc5916e0de43ea2d68321655ae67,koushith.eth,Thu Dec 21 2023 22:58:25 GMT+0100 (Central European Standard Time),1,7
6945225,0x64defa36cd321a44adddad64414a9060d1d98599,luksgrin.eth,Thu Dec 21 2023 22:57:35 GMT+0100 (Central European Standard Time),1,343
6945224,0x86e67a05324a55af6b2b3bf1a5cba1778c56a8be,sakundi.eth,Thu Dec 21 2023 22:57:05 GMT+0100 (Central European Standard Time),1,3
6945222,0xc07ab0222713175389fd105bb85fa82d8510d13e,,Thu Dec 21 2023 22:55:25 GMT+0100 (Central European Standard Time),1,3
6945219,0x70564145fa8e8a15348ef0190e6b7c07a2120462,,Thu Dec 21 2023 22:48:35 GMT+0100 (Central European Standard Time),1,92
6945213,0xb29050965a5ac70ab487aa47546cdcbc97dae45d,tempetechie.eth,Thu Dec 21 2023 22:41:05 GMT+0100 (Central European Standard Time),1,63
6945212,0x114b242d931b47d5cdcee7af065856f70ee278c4,alim.getclave.eth,Thu Dec 21 2023 22:40:55 GMT+0100 (Central European Standard Time),1,89
6945208,0xf924efc8830bfa1029fa0cd7a51901a5ec03de3d,tolgadizmen.eth,Thu Dec 21 2023 22:32:25 GMT+0100 (Central European Standard Time),1,25
6945201,0x363312d80f9eb2ac6c946f6ac2533fd7f1f63de1,,Thu Dec 21 2023 22:24:45 GMT+0100 (Central European Standard Time),1,54
6945186,0xbf8641831d15c2701ba122981c3d7a6a2533ea48,darksnow.eth,Thu Dec 21 2023 22:15:55 GMT+0100 (Central European Standard Time),1,26
6945183,0x703207e52e3363f7815aecc19a4f85df67730c4f,gshao.eth,Thu Dec 21 2023 22:13:00 GMT+0100 (Central European Standard Time),1,3
6945181,0x6b082d0c7ed76b3f03f582c4694a04c717899a6c,,Thu Dec 21 2023 22:08:45 GMT+0100 (Central European Standard Time),1,2
6945177,0xaf95fe44046b4f4c9b716140e236b22a6cb217f8,dodys.eth,Thu Dec 21 2023 22:04:50 GMT+0100 (Central European Standard Time),1,5
6945176,0x068484f7bd2b7d7c5a698d89e75ddcaf3a92b879,,Thu Dec 21 2023 22:00:25 GMT+0100 (Central European Standard Time),1,221
6945173,0x06173255ab5e2870aaa84bf545e2563055755959,,Thu Dec 21 2023 21:56:50 GMT+0100 (Central European Standard Time),1,16
6945172,0xd3ac6140221f383357b6eef7ca199ea346819460,novalunosis.eth,Thu Dec 21 2023 21:56:25 GMT+0100 (Central European Standard Time),1,3
6945171,0x2ce1a66f22a2dc6e410d9021d57aeb8d13d6bfef,,Thu Dec 21 2023 21:53:20 GMT+0100 (Central European Standard Time),1,180
6945169,0x6d927bc4de300efbca7a597351c7c8fb18313a89,,Thu Dec 21 2023 21:45:15 GMT+0100 (Central European Standard Time),1,7
6945168,0xc0017405e287476443ab1b342b86f2ea92ef9f73,wollum.eth,Thu Dec 21 2023 21:44:55 GMT+0100 (Central European Standard Time),1,12
6945167,0x3320cd351175e44f61de69fd959d63b9b3b628f4,oliks.eth,Thu Dec 21 2023 21:40:45 GMT+0100 (Central European Standard Time),1,40
6945166,0x9b498307d6351676d962afe208d44cead53d2908,,Thu Dec 21 2023 21:37:45 GMT+0100 (Central European Standard Time),1,64
6945165,0x6c3b53abe3f84045b933df5af82a7c2195433bfd,,Thu Dec 21 2023 21:37:10 GMT+0100 (Central European Standard Time),1,24
6945163,0x8d99f8b2710e6a3b94d9bf465a98e5273069acbd,bh2smith.eth,Thu Dec 21 2023 21:33:50 GMT+0100 (Central European Standard Time),1,52
6945162,0x0dc1e79fa023ff098d512cf8142ac52719b58717,,Thu Dec 21 2023 21:33:20 GMT+0100 (Central European Standard Time),1,5
6945147,0x4ccc2acdd43811ce928cef7371fc95daf7418631,guide42.eth,Thu Dec 21 2023 21:24:15 GMT+0100 (Central European Standard Time),1,533
6945146,0x39b7115b07615e078b542a7a5c36b6edefdd21c6,marmelo.eth,Thu Dec 21 2023 21:23:35 GMT+0100 (Central European Standard Time),1,5
6945145,0x1391b530c7f3868e3af13de45e7e880599185618,0xjuanito.eth,Thu Dec 21 2023 21:23:20 GMT+0100 (Central European Standard Time),1,13
6945143,0x4430edfbb4777b3f8e5b951803657703039d688b,agustincito.eth,Thu Dec 21 2023 21:21:25 GMT+0100 (Central European Standard Time),1,468
6945142,0x046f1453ff5b4dbbd951b6d49713d06f9a700e23,fioscan.eth,Thu Dec 21 2023 21:20:55 GMT+0100 (Central European Standard Time),1,625
6945136,0xe3d8e58551d240626d50ee26faff2649e1eee3cb,dvt.eth,Thu Dec 21 2023 21:18:30 GMT+0100 (Central European Standard Time),1,115
6945134,0x8e484b34356111a9f642eff09b2635311600ad65,diosito.eth,Thu Dec 21 2023 21:17:45 GMT+0100 (Central European Standard Time),1,193
6945133,0x6212ee7822265ce44b56c943bfd4bccc03aec42a,smithkenn.eth,Thu Dec 21 2023 21:15:10 GMT+0100 (Central European Standard Time),1,442
6945131,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,skydao.eth,Thu Dec 21 2023 21:13:50 GMT+0100 (Central European Standard Time),1,628
6945130,0xb56238d0225c7e6155591916167c138a4be2babc,floberlin.eth,Thu Dec 21 2023 21:11:10 GMT+0100 (Central European Standard Time),1,23
6945119,0xd1800c1df4e798954b992a1b8c8fb7c02c3957d6,sdavv.eth,Thu Dec 21 2023 21:09:25 GMT+0100 (Central European Standard Time),1,35
6945118,0x8d25687829d6b85d9e0020b8c89e3ca24de20a89,stephancill.eth,Thu Dec 21 2023 21:08:35 GMT+0100 (Central European Standard Time),1,41
6945116,0x1d6950d9df100d7a848786465bf98b255a78fd70,neeel.eth,Thu Dec 21 2023 21:07:15 GMT+0100 (Central European Standard Time),1,137
6945115,0x891e02fd870432b1a8a0091f67fb8c7ca68740ff,nurkardelen.eth,Thu Dec 21 2023 21:06:55 GMT+0100 (Central European Standard Time),1,14
6945113,0xc9c022fcfebe730710ae93ca9247c5ec9d9236d0,frolic.eth,Thu Dec 21 2023 21:02:10 GMT+0100 (Central European Standard Time),1,22
6945112,0x9388517b36b817dccbb663a3097f4c5ffdbecc14,,Thu Dec 21 2023 21:02:00 GMT+0100 (Central European Standard Time),1,10
6945107,0x493c0be3ddddb2217a06a631d1392dcd09b4d89e,scherbovich.eth,Thu Dec 21 2023 20:59:35 GMT+0100 (Central European Standard Time),1,33
6945105,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,lefteris.eth,Thu Dec 21 2023 20:58:25 GMT+0100 (Central European Standard Time),1,405
6945104,0x1416ebd818b3a6c7eb287b341d2c1637664156d6,maxencerb.eth,Thu Dec 21 2023 20:57:55 GMT+0100 (Central European Standard Time),1,10
6945103,0xa56bf93a4bc592d446f3712c0db17b4e33e14b71,korbinian.eth,Thu Dec 21 2023 20:56:50 GMT+0100 (Central European Standard Time),1,18
6945102,0x7c0d681098a9d46bd34637870c3afa4bfc9ec720,kersic.eth,Thu Dec 21 2023 20:55:55 GMT+0100 (Central European Standard Time),1,48
6945101,0xff8d58f85a4f7199c4b9461f787cd456ad30e594,danning.eth,Thu Dec 21 2023 20:55:20 GMT+0100 (Central European Standard Time),1,32
6945100,0xf6d4067bbc68b0d1675fb3f87bac928a20e86ad9,hedvika.eth,Thu Dec 21 2023 20:53:30 GMT+0100 (Central European Standard Time),1,31
6945099,0xf78cd306b23031de9e739a5bcde61764e82ad5ef,ronan.eth,Thu Dec 21 2023 20:53:25 GMT+0100 (Central European Standard Time),1,62
6945096,0xf66c00759467c6524b0c86af132bb52786b37382,bianc8.eth,Thu Dec 21 2023 20:50:05 GMT+0100 (Central European Standard Time),1,20
6945095,0x77fb4fa1aba92576942ad34bc47834059b84e693,kevincharm.eth,Thu Dec 21 2023 20:50:00 GMT+0100 (Central European Standard Time),1,287
6945090,0xefef50ebacd8da3c13932ac204361b704eb8292c,gnidan.eth,Thu Dec 21 2023 20:47:55 GMT+0100 (Central European Standard Time),1,84
6945087,0x0bad698a19420eb7d69f8fcc15a7eb7dab2c1c69,,Thu Dec 21 2023 20:46:35 GMT+0100 (Central European Standard Time),1,11
6945086,0x8f51dc0791cddddce08052fff939eb7cf0c17856,juancamp1987.eth,Thu Dec 21 2023 20:46:20 GMT+0100 (Central European Standard Time),1,240
6945083,0xdc4efdac43475f434482e61805e0df96d2dc1df4,krinza.eth,Thu Dec 21 2023 20:46:10 GMT+0100 (Central European Standard Time),1,17
6945082,0xae46e37b5628947ac159f001a847e87452175d99,spanish-or-vanish.eth,Thu Dec 21 2023 20:46:05 GMT+0100 (Central European Standard Time),1,77
6945079,0x3c1ea1aba6829da2a437fe981c8ff85c3ed2017c,,Thu Dec 21 2023 20:45:50 GMT+0100 (Central European Standard Time),1,7
6945076,0x5fc34d03cfdf145db5f3c5b5558e39a4164aaa30,,Thu Dec 21 2023 20:45:00 GMT+0100 (Central European Standard Time),1,27
6945075,0xa2ae42a1b1977120ac4f24018becadcd4bcf7c09,rahul0.eth,Thu Dec 21 2023 20:44:45 GMT+0100 (Central European Standard Time),1,30
6945072,0x6e0b6ff7536100a9e6b7041ca5a98108935932e5,zinderud.eth,Thu Dec 21 2023 20:44:05 GMT+0100 (Central European Standard Time),1,14
6945068,0xbb2d5237ddf697c1a5e6526a5073a7ae52603eb3,imlola.eth,Thu Dec 21 2023 20:42:55 GMT+0100 (Central European Standard Time),1,165
6945067,0xb63ecac8f0cbac1ad0eaa9f4e8797644c744ea3e,bloemers.eth,Thu Dec 21 2023 20:42:35 GMT+0100 (Central European Standard Time),1,39
6945065,0x98866a6bac58856a2a54f0bda62a9fbfcced09a1,,Thu Dec 21 2023 20:40:55 GMT+0100 (Central European Standard Time),1,1
6945063,0x537e0c85ca9fd164b2f28cf4992420b53fe65d02,remyroy.eth,Thu Dec 21 2023 20:40:50 GMT+0100 (Central European Standard Time),1,228
6945064,0x14d92832265eeafdef9e526356fefc90105966c3,mrtdlgc.eth,Thu Dec 21 2023 20:40:50 GMT+0100 (Central European Standard Time),1,55
6945062,0xacf4c2950107ef9b1c37faa1f9a866c8f0da88b9,jamescarnley.eth,Thu Dec 21 2023 20:40:20 GMT+0100 (Central European Standard Time),1,1058
6945061,0x616ed675fde921be584dc6376ae67d0a2fc27adc,geemo.eth,Thu Dec 21 2023 20:39:35 GMT+0100 (Central European Standard Time),1,5
6945060,0xbbb3f16111dd024af9187292ad34e60d918c79db,,Thu Dec 21 2023 20:39:00 GMT+0100 (Central European Standard Time),1,6
6945059,0x9fa746b844747f77c6c54f4f88ab71048c608864,gwenole.eth,Thu Dec 21 2023 20:38:55 GMT+0100 (Central European Standard Time),1,72
6945058,0xdd77639938066b628c73a0bf1feed112b24081a4,,Thu Dec 21 2023 20:38:50 GMT+0100 (Central European Standard Time),1,5
6945057,0xaa3dcae90268e07be651cfd4a2df3fda078571fc,danolar.eth,Thu Dec 21 2023 20:38:40 GMT+0100 (Central European Standard Time),1,63
6945056,0x6a69816b69c14249acd553476885c20121d0fa30,neildiaz.eth,Thu Dec 21 2023 20:38:35 GMT+0100 (Central European Standard Time),1,10
6945054,0x8d97689c9818892b700e27f316cc3e41e17fbeb9,sahilsen.eth,Thu Dec 21 2023 20:37:45 GMT+0100 (Central European Standard Time),1,9
6945055,0x6c2a780f93ec560775133f3ed2ae669744fe0f49,auralshin.eth,Thu Dec 21 2023 20:37:45 GMT+0100 (Central European Standard Time),1,10
6945053,0x0afbea5597875c33047ab0004575f636e652c49e,,Thu Dec 21 2023 20:37:20 GMT+0100 (Central European Standard Time),1,63
6945052,0xb4cde5b28c6894e3ddf4f8c79f956d395263c3bf,,Thu Dec 21 2023 20:37:15 GMT+0100 (Central European Standard Time),1,5
6945051,0x9c1c550c14a8d5406203fc6f468663aa1593be5f,skyle.eth,Thu Dec 21 2023 20:37:05 GMT+0100 (Central European Standard Time),1,59
6945050,0xdfcd9badf58dea060b98b490599394714e05fcb5,,Thu Dec 21 2023 20:37:00 GMT+0100 (Central European Standard Time),1,32
6945046,0x13b9df877472a53a470644b9d38204b551e90a6f,,Thu Dec 21 2023 20:36:00 GMT+0100 (Central European Standard Time),1,1
6945044,0xffbf2804e61919448f4add7b6636acb8be2e26d9,kakashisenpai.eth,Thu Dec 21 2023 20:35:35 GMT+0100 (Central European Standard Time),1,142
6944991,0xcd9118bff08d4904d17a4578902f8496d62a2750,schwy.eth,Thu Dec 21 2023 19:54:50 GMT+0100 (Central European Standard Time),1,55
6943460,0xd60e72aa2de9ea392264a82423c0d315b9488ca4,robknight.eth,Wed Dec 20 2023 10:40:55 GMT+0100 (Central European Standard Time),1,2
6943450,0xf6b6f07862a02c85628b3a9688beae07fea9c863,poap.eth,Wed Dec 20 2023 09:54:35 GMT+0100 (Central European Standard Time),1,2294
6943448,0x01f36379c675d80fc7cad7fd05fbd1b55f02f507,,Wed Dec 20 2023 09:49:25 GMT+0100 (Central European Standard Time),1,4
6943428,0x3ddfec223d99007d9c87a24a58c98a16ebe83e12,richglitch.eth,Wed Dec 20 2023 07:58:45 GMT+0100 (Central European Standard Time),1,10
